088 035 053 Br 8563.747
088 036 052 Kr 8656.849
088 037 051 Rb 8681.115
088 038 050 Sr 8732.595
088 039 049 Y 8682.539
088 040 048 Zr 8666.033
088 041 047 Nb 8572.424
088 042 046 Mo 8523.908
088 043 045 Tc 8389.958
089 034 055 Se 8435.279
089 035 054 Br 8530.779
089 036 053 Kr 8614.815
089 037 052 Rb 8664.189
089 038 051 Sr 8705.922
089 039 050 Y 8713.978
089 040 049 Zr 8673.359
089 041 048 Nb 8616.812
089 042 047 Mo 8544.984
089 043 046 Tc 8450.575
090 034 056 Se 8395.766
090 035 055 Br 8478.186
090 036 054 Kr 8591.259
090 037 053 Rb 8631.512
090 038 052 Sr 8695.972
090 039 051 Y 8693.345
090 040 050 Zr 8709.969
090 041 049 Nb 8633.376
090 042 048 Mo 8597.028
090 043 047 Tc 8483.359
090 044 046 Ru 8409.768
091 034 057 Se 8334.837
091 035 056 Br 8441.923
091 036 055 Kr 8541.751
091 037 054 Rb 8607.561
091 038 053 Sr 8663.875
091 039 052 Y 8684.941
091 040 051 Zr 8693.314
091 041 050 Nb 8670.897
091 042 049 Mo 8613.628
091 043 048 Tc 8536.655
091 044 047 Ru 8442.928
092 035 057 Br 8384.911
092 036 056 Kr 8512.674
092 037 055 Rb 8569.422
092 038 054 Sr 8648.906
092 039 053 Y 8661.589
092 040 052 Zr 8692.678
092 041 051 Nb 8662.372
092 042 050 Mo 8657.730
092 043 049 Tc 8563.543
092 044 048 Ru 8504.773
092 045 047 Rh 8373.420
093 035 058 Br 8345.598
093 036 057 Kr 8458.108
093 037 056 Rb 8540.920
093 038 055 Sr 8612.787
093 039 054 Y 8648.905
093 040 053 Zr 8671.620
093 041 052 Nb 8664.184
093 042 051 Mo 8651.409
093 043 050 Tc 8608.577
093 044 049 Ru 8531.462
093 045 048 Rh 8434.825
094 036 058 Kr 8424.331
094 037 057 Rb 8492.764
094 038 056 Sr 8593.834
094 039 055 Y 8622.806
094 040 054 Zr 8666.801
094 041 053 Nb 8648.901
094 042 052 Mo 8662.333
094 043 051 Tc 8608.736
094 044 050 Ru 8583.661
094 045 049 Rh 8472.402
094 046 048 Pd 8391.682
095 036 059 Kr 8365.995
095 037 058 Rb 8460.208
095 038 057 Sr 8549.111
095 039 056 Y 8604.973
095 040 055 Zr 8643.592
095 041 054 Nb 8647.212
095 042 053 Mo 8648.720
095 043 052 Tc 8622.690
095 044 051 Ru 8587.470
095 045 050 Rh 8525.370
095 046 049 Pd 8428.980
096 036 060 Kr 8330.851
096 037 059 Rb 8408.896
096 038 058 Sr 8521.265
096 039 057 Y 8569.488
096 040 056 Zr 8635.327
